timestamp_ms,pwm_input,velocity_response
7180,20.0,0.358417272567749
7181,20.0,0.5452268123626709
7182,20.0,0.7539671659469604
7183,20.0,0.7464274764060974
7184,20.0,0.7865622043609619
7185,20.0,0.802495539188385
7186,20.0,0.818268358707428
7187,20.0,0.9052836894989014
7188,20.0,0.9200298190116882
7189,20.0,1.07742440700531
7190,20.0,1.0904490947723389
7191,20.0,1.0557457208633423
7192,20.0,1.1403851509094238
7211,20.0,2.153479814529419
7212,20.0,2.153479814529419
7213,20.0,2.036748170852661
7214,20.0,2.206775665283203
7215,20.0,2.160907745361328
7216,20.0,2.2820944786071777
7217,20.0,2.5686631202697754
7218,20.0,2.2335870265960693
7219,20.0,2.4254438877105713
7220,20.0,2.5677831172943115
7221,20.0,2.494507312774658
7222,20.0,2.6837549209594727
7223,20.0,2.585519313812256
7224,20.0,2.654862403869629
7225,20.0,2.6759116649627686
7226,20.0,2.6491525173187256
7227,20.0,2.5750632286071777
7228,20.0,2.787304162979126
7229,20.0,2.854628086090088
7230,20.0,2.8736796379089355
7231,20.0,2.844942808151245
7232,20.0,3.0544862747192383
7233,20.0,3.0239415168762207
7234,20.0,3.2792928218841553
7235,20.0,3.056105136871338
7236,20.0,3.31113600730896
7237,20.0,3.3970203399658203
7238,20.0,3.3630502223968506
7239,20.0,3.424616813659668
7240,20.0,3.5569653511047363
7241,20.0,3.449997663497925
7242,20.0,3.6296916007995605
7243,20.0,3.6647915840148926
7244,20.0,3.651942729949951
7245,20.0,3.377431869506836
7246,20.0,3.72444486618042
7247,20.0,3.8061976432800293
7248,20.0,3.8157336711883545
7249,20.0,4.0869669914245605
7250,20.0,3.92710018157959
7251,20.0,4.125821113586426
7252,20.0,4.132163047790527
7253,20.0,4.162238121032715
7254,20.0,4.192012786865234
7255,20.0,4.221491813659668
7256,20.0,4.39346981048584
7257,20.0,4.278138160705566
7258,20.0,4.473348617553711
7259,20.0,4.523810863494873
7260,20.0,4.4071760177612305
7261,20.0,4.4345011711120605
7262,20.0,4.604349136352539
7263,20.0,4.653503894805908
7264,20.0,4.773563861846924
7265,20.0,4.797224998474121
7266,20.0,4.749252796173096
7267,20.0,4.8207573890686035
7268,20.0,4.891544342041016
7269,20.0,4.8426289558410645
7270,20.0,5.05599308013916
7271,20.0,4.83883810043335
7272,20.0,4.885647773742676
7273,20.0,4.979587554931641
7274,20.0,5.096386909484863
7275,20.0,5.116819858551025
7276,20.0,5.2084479331970215
7277,20.0,5.18016242980957
7278,20.0,5.104561805725098
7279,20.0,5.291510581970215
7280,20.0,5.238595485687256
7281,20.0,5.305204391479492
7282,20.0,5.252152442932129
7283,20.0,5.509021282196045
7284,20.0,5.4539313316345215
7285,20.0,5.5183868408203125
7286,20.0,5.582200050354004
7287,20.0,5.573976039886475
7288,20.0,5.470638275146484
7289,20.0,5.725320339202881
7290,20.0,5.715667247772217
7291,20.0,5.801304340362549
7292,20.0,5.814688205718994
7293,20.0,5.875538349151611
7294,20.0,5.864380836486816
7295,20.0,5.924734115600586
7296,20.0,5.960684776306152
7297,20.0,5.901077747344971
7298,20.0,6.056260108947754
7299,20.0,6.090893268585205
7300,20.0,6.220378398895264
7301,20.0,6.158174514770508
7302,20.0,6.144193172454834
7303,20.0,6.2493462562561035
7304,20.0,6.329646587371826
7305,20.0,6.409148693084717
7306,20.0,6.202259063720703
7307,20.0,6.354431629180908
7308,20.0,6.433681011199951
7309,20.0,6.369344234466553
7310,20.0,6.30565071105957
7329,20.0,6.9487128257751465
7330,20.0,6.9487128257751465
7331,20.0,7.141018390655518
7332,20.0,7.11720609664917
7333,20.0,7.14123010635376
7334,20.0,7.141217231750488
7335,20.0,7.117403030395508
7336,20.0,7.046228885650635
7337,20.0,7.2375593185424805
7338,20.0,7.260379791259766
7339,20.0,7.1877760887146
7340,20.0,7.282493591308594
7341,20.0,6.376697063446045
7342,20.0,7.455289840698242
7343,20.0,7.428337097167969
7344,20.0,7.377852916717529
7345,20.0,7.423069000244141
7346,20.0,7.491636753082275
7347,20.0,7.440516948699951
7348,20.0,7.5327067375183105
7349,20.0,7.4097819328308105
7350,20.0,7.430882453918457
7351,20.0,7.4755706787109375
7352,20.0,7.543608665466309
7353,20.0,7.587169647216797
7354,20.0,7.463697910308838
7355,20.0,7.436661243438721
7356,20.0,7.5764875411987305
7357,20.0,7.57211971282959
7358,20.0,7.686792373657227
7359,20.0,7.633723258972168
7360,20.0,7.633723258972168
7361,20.0,7.5573859214782715
7362,20.0,7.600806713104248
7363,20.0,7.786591529846191
7364,20.0,7.732524394989014
7365,20.0,7.369607448577881
7366,20.0,7.369607448577881
7367,20.0,7.867094993591309
7368,20.0,7.978817939758301
7369,20.0,8.018024444580078
7370,20.0,8.033041954040527
7371,20.0,8.047906875610352
7372,20.0,7.967427730560303
7373,20.0,8.006750106811523
7374,20.0,7.998081684112549
7375,20.0,8.013296127319336
7376,20.0,8.052160263061523
7377,20.0,7.9954376220703125
7378,20.0,7.939282417297363
7379,20.0,8.431068420410156
7380,20.0,7.846975803375244
7381,20.0,8.22069263458252
7382,20.0,8.067089080810547
7383,20.0,8.176812171936035
7384,20.0,8.237837791442871
7385,20.0,8.17926025390625
7386,20.0,8.168864250183105
7387,20.0,8.277568817138672
7388,20.0,8.099595069885254
7389,20.0,8.113797187805176
7390,20.0,8.199254035949707
7391,20.0,8.283854484558105
7392,20.0,8.01062297821045
7393,20.0,8.549298286437988
7394,20.0,8.344808578491211
7395,20.0,8.261360168457031
7396,20.0,8.202545166015625
7397,20.0,8.406111717224121
7398,20.0,8.345849990844727
7399,20.0,8.262392044067383
7400,20.0,8.417759895324707
7401,20.0,8.428779602050781
7402,20.0,8.439687728881836
7403,20.0,8.283892631530762
7404,20.0,8.272452354431152
7405,20.0,8.165928840637207
7406,20.0,8.441258430480957
7407,20.0,8.309246063232422
7408,20.0,8.297552108764648
7409,20.0,8.523967742919922
7410,20.0,8.46252727508545
7411,20.0,8.42549991607666
7412,20.0,8.38884449005127
7413,20.0,8.423948287963867
7414,20.0,8.387309074401855
7415,20.0,8.374835014343262
7416,20.0,8.600475311279297
7417,20.0,8.419273376464844
7418,20.0,8.525474548339844
7419,20.0,8.17842960357666
7420,20.0,8.572630882263184
7421,20.0,8.534502983093262
7422,20.0,8.496755599975586
7423,20.0,8.554583549499512
7424,20.0,8.540434837341309
7425,20.0,8.550228118896484
7426,20.0,8.53612232208252
7427,20.0,8.498360633850098
7428,20.0,8.556170463562012
7447,20.0,8.538581848144531
7448,20.0,8.538581848144531
7449,20.0,8.619791030883789
7450,20.0,8.723986625671387
7451,20.0,8.755741119384766
7452,20.0,8.549188613891602
7453,20.0,8.630290985107422
7454,20.0,8.639185905456543
7455,20.0,8.552794456481934
7456,20.0,8.633859634399414
7457,20.0,8.666518211364746
7458,20.0,8.484655380249023
7459,20.0,8.780598640441895
7460,20.0,8.668989181518555
7461,20.0,8.915489196777344
7462,20.0,8.7073392868042
7463,20.0,8.691662788391113
7464,20.0,8.65234375
7465,20.0,8.565820693969727
7466,20.0,8.527765274047852
7467,20.0,8.680477142333984
7468,20.0,8.569873809814453
7469,20.0,8.579370498657227
7470,20.0,8.612576484680176
7471,20.0,8.859636306762695
7472,20.0,8.794843673706055
7473,20.0,8.754487991333008
7474,20.0,8.809741973876953
7475,20.0,8.793041229248047
7476,20.0,8.728914260864258
7477,20.0,8.713022232055664
7478,20.0,8.713022232055664
7479,20.0,8.713022232055664
7480,20.0,8.840082168579102
7481,20.0,8.585083961486816
7482,20.0,8.808629035949707
7483,20.0,8.982331275939941
7484,20.0,8.982331275939941
7485,20.0,8.892508506774902
7486,20.0,8.874979972839355
7487,20.0,9.048023223876953
7488,20.0,9.028940200805664
7489,20.0,8.938651084899902
7490,20.0,8.992058753967285
7491,20.0,8.902138710021973
7492,20.0,9.00351333618164
7493,20.0,9.008673667907715
7494,20.0,8.918586730957031
7495,20.0,8.924601554870605
7496,20.0,9.001948356628418
7497,20.0,8.888130187988281
7498,20.0,9.084840774536133
7499,20.0,9.017791748046875
7500,20.0,9.141804695129395
7501,20.0,9.002788543701172
7502,20.0,9.103157043457031
7503,20.0,9.107321739196777
7504,20.0,8.921052932739258
7505,20.0,8.927038192749023
7506,20.0,9.004364967346191
7507,20.0,9.033310890197754
7508,20.0,8.82398796081543
7509,20.0,8.854738235473633
7510,20.0,8.932787895202637
7511,20.0,8.867263793945312
7512,20.0,9.206972122192383
7513,20.0,8.924510955810547
7514,20.0,8.882863998413086
7515,20.0,8.984432220458984
7516,20.0,8.751789093017578
7517,20.0,8.830863952636719
7518,20.0,8.837756156921387
7519,20.0,8.820775032043457
7520,20.0,9.137154579162598
7521,20.0,8.807788848876953
7522,20.0,8.69591236114502
7523,20.0,8.870746612548828
7524,20.0,8.97243595123291
7525,20.0,8.882711410522461
7526,20.0,8.746281623840332
7527,20.0,8.89681339263916
7528,20.0,9.022040367126465
7529,20.0,8.812820434570312
7530,20.0,8.724692344665527
7531,20.0,8.78023910522461
7532,20.0,8.6686429977417
7533,20.0,8.748549461364746
7534,20.0,8.803862571716309
7535,20.0,8.668221473693848
7536,20.0,8.51014232635498
7537,20.0,8.615437507629395
7538,20.0,8.64827823638916
7539,20.0,9.132973670959473
7540,20.0,8.58946418762207
7541,20.0,8.59876537322998
7542,20.0,8.726967811584473
7543,20.0,8.853893280029297
7544,20.0,8.76535415649414
7545,20.0,8.677700996398926
7546,20.0,8.852717399597168
7565,20.0,8.744185447692871
7566,20.0,8.744185447692871
7567,20.0,8.728140830993652
7568,20.0,8.569462776184082
7569,20.0,8.888355255126953
7570,20.0,8.799471855163574
7571,20.0,8.711477279663086
7572,20.0,8.743362426757812
7573,20.0,8.751124382019043
7574,20.0,8.782608032226562
7575,20.0,8.742380142211914
7576,20.0,8.797750473022461
7577,20.0,8.709773063659668
7578,20.0,8.646478652954102
7579,20.0,8.464813232421875
7580,20.0,8.618159294128418
7581,20.0,8.460580825805664
7582,20.0,8.875757217407227
7583,20.0,8.786999702453613
7584,20.0,8.722933769226074
7585,20.0,8.68330192565918
7586,20.0,8.691664695739746
7587,20.0,8.771345138549805
7588,20.0,8.61223030090332
7589,20.0,8.7641019821167
7590,20.0,9.00964641571045
7591,20.0,8.58636474609375
7592,20.0,8.714692115783691
7593,20.0,8.841740608215332
7594,20.0,8.586726188659668
7595,20.0,8.953048706054688
7596,20.0,8.953048706054688
7597,20.0,8.696921348571777
7598,20.0,8.776549339294434
7599,20.0,8.736381530761719
7600,20.0,8.863207817077637
7601,20.0,8.893575668334961
7602,20.0,8.661846160888672
7603,20.0,8.646624565124512
7604,20.0,8.560158729553223
7605,20.0,8.68874740600586
7606,20.0,8.72085952758789
7607,20.0,8.681248664855957
7608,20.0,8.73723030090332
7609,20.0,8.983048439025879
7610,20.0,8.821821212768555
7611,20.0,8.8287992477417
7612,20.0,8.907108306884766
7613,20.0,8.675238609313965
7614,20.0,8.778878211975098
7615,20.0,8.738687515258789
7616,20.0,8.627506256103516
7617,20.0,8.826818466186523
7618,20.0,8.619550704956055
7619,20.0,8.509561538696289
7620,20.0,8.75765609741211
7621,20.0,8.479682922363281
7622,20.0,8.775673866271973
7623,20.0,8.640318870544434
7624,20.0,8.744307518005371
7625,20.0,8.63306999206543
7626,20.0,8.54673957824707
7627,20.0,8.67546272277832
7628,20.0,8.58870792388916
7629,20.0,8.50282096862793
7630,20.0,8.536787986755371
7631,20.0,8.570419311523438
7632,20.0,8.651308059692383
7633,20.0,8.68379020690918
7634,20.0,8.64455509185791
7635,20.0,8.62950611114502
7636,20.0,8.686004638671875
7637,20.0,8.813335418701172
7638,20.0,8.630011558532715
7639,20.0,8.829298973083496
7640,20.0,8.574413299560547
7641,20.0,8.798055648803711
7642,20.0,8.614879608154297
7643,20.0,8.552530288696289
7644,20.0,8.53840160369873
7645,20.0,8.66721248626709
7646,20.0,8.628138542175293
7647,20.0,8.613258361816406
7648,20.0,8.479528427124023
7649,20.0,8.72791862487793
7650,20.0,8.783437728881836
7651,20.0,8.671804428100586
7652,20.0,8.704081535339355
7653,20.0,9.116823196411133
7654,20.0,8.644866943359375
7655,20.0,8.629815101623535
7656,20.0,8.948108673095703
7657,20.0,8.477839469909668
7658,20.0,8.845245361328125
7659,20.0,8.661592483520508
7660,20.0,8.622574806213379
7661,20.0,8.679147720336914
7662,20.0,8.758954048156738
7663,20.0,8.718957901000977
7664,20.0,8.774566650390625
7683,20.0,9.080803871154785
7684,20.0,9.080803871154785
7685,20.0,9.061392784118652
7686,20.0,8.946975708007812
7687,20.0,9.000308990478516
7688,20.0,8.98170280456543
7689,20.0,9.201272010803223
7690,20.0,9.228254318237305
7691,20.0,8.897982597351074
7692,20.0,8.999399185180664
7693,20.0,9.028395652770996
7694,20.0,9.10470962524414
7695,20.0,8.942265510559082
7696,20.0,9.186033248901367
7697,20.0,9.094173431396484
7698,20.0,9.094173431396484
7699,20.0,9.094173431396484
7700,20.0,9.050829887390137
7701,20.0,8.98412036895752
7702,20.0,8.894279479980469
7703,20.0,8.971929550170898
7704,20.0,8.953612327575684
7705,20.0,8.98306655883789
7706,20.0,9.107436180114746
7707,20.0,8.87355899810791
7708,20.0,9.09421443939209
7709,20.0,9.26506519317627
7710,20.0,9.029621124267578
7711,20.0,8.939325332641602
7712,20.0,9.111724853515625
7713,20.0,9.111724853515625
7714,20.0,9.092004776000977
7715,20.0,9.00108528137207
7716,20.0,9.125265121459961
7717,20.0,9.105409622192383
7718,20.0,9.180953025817871
7719,20.0,9.089143753051758
7720,20.0,9.089143753051758
7721,20.0,8.998252868652344
7722,20.0,8.908270835876465
7723,20.0,8.819188117980957
7724,20.0,8.730996131896973
7725,20.0,8.730996131896973
7726,20.0,8.83407974243164
7727,20.0,8.840935707092285
7728,20.0,8.657329559326172
7729,20.0,8.71355152130127
7730,20.0,8.721612930297852
7731,20.0,8.63439655303955
7732,20.0,8.857442855834961
7733,20.0,8.792667388916016
7734,20.0,8.704740524291992
7735,20.0,8.784287452697754
7736,20.0,8.648845672607422
7737,20.0,8.681352615356445
7738,20.0,8.832531929016113
7739,20.0,8.815604209899902
7740,20.0,8.727448463439941
7741,20.0,8.735370635986328
7742,20.0,8.814611434936523
7743,20.0,8.821661949157715
7744,20.0,8.804842948913574
7745,20.0,8.90718936920166
7746,20.0,8.818117141723633
7747,20.0,8.944128036499023
7748,20.0,8.854686737060547
7749,20.0,8.789938926696777
7750,20.0,9.035228729248047
7751,20.0,8.944876670837402
7752,20.0,9.117218971252441
7753,20.0,9.026046752929688
7754,20.0,9.030982971191406
7755,20.0,9.05966854095459
7756,20.0,9.373659133911133
7757,20.0,9.041930198669434
7758,20.0,8.999110221862793
7759,20.0,9.028115272521973
7760,20.0,9.03303050994873
7761,20.0,9.156893730163574
7762,20.0,8.970128059387207
7763,20.0,9.11841869354248
7764,20.0,9.074833869934082
7765,20.0,9.079282760620117
7766,20.0,9.202683448791504
7767,20.0,9.11065673828125
7768,20.0,9.233742713928223
7769,20.0,9.165204048156738
7770,20.0,9.121150970458984
7771,20.0,9.101337432861328
7772,20.0,9.12932014465332
7773,20.0,9.0618257522583
7774,20.0,9.04260540008545
7775,20.0,8.999778747558594
7776,20.0,9.195371627807617
7777,20.0,9.079619407653809
7778,20.0,9.155417442321777
7779,20.0,9.087662696838379
7780,20.0,9.472770690917969
7781,20.0,9.06865406036377
7782,20.0,9.073163986206055
7801,20.0,9.013254165649414
7802,20.0,9.013254165649414
7803,20.0,9.018318176269531
7804,20.0,8.92813491821289
7805,20.0,9.14824390411377
7806,20.0,9.009162902832031
7807,20.0,8.990468978881836
7808,20.0,9.067159652709961
7809,20.0,9.095483779907227
7810,20.0,9.028328895568848
7811,20.0,9.128438949584961
7812,20.0,9.179949760437012
7813,20.0,9.111949920654297
7814,20.0,9.092227935791016
7815,20.0,9.025104522705078
7816,20.0,8.934853553771973
7817,20.0,9.27389144897461
7818,20.0,9.133553504943848
7819,20.0,9.113615989685059
7820,20.0,9.189074516296387
7821,20.0,9.216179847717285
7822,20.0,9.29061222076416
7823,20.0,9.221505165100098
7824,20.0,9.08169174194336
7825,20.0,9.300265312194824
7826,20.0,9.088266372680664
7827,20.0,9.187777519226074
7828,20.0,8.929305076599121
7829,20.0,8.840012550354004
7830,20.0,9.08480167388916
7831,20.0,9.08480167388916
7832,20.0,9.231945991516113
7833,20.0,9.306221008300781
7834,20.0,9.21315860748291
7835,20.0,9.263822555541992
7836,20.0,9.147385597229004
7837,20.0,9.293903350830078
7838,20.0,9.293903350830078
7839,20.0,9.343758583068848
7840,20.0,9.440716743469238
7841,20.0,9.322509765625
7842,20.0,9.229284286499023
7843,20.0,9.279787063598633
7844,20.0,9.139389991760254
7845,20.0,9.23838996887207
7846,20.0,9.265002250671387
7847,20.0,9.17235279083252
7848,20.0,9.318622589111328
7849,20.0,9.225436210632324
7850,20.0,9.20457935333252
7851,20.0,9.112533569335938
7852,20.0,9.259401321411133
7853,20.0,9.143007278442383
7854,20.0,9.0515775680542
7855,20.0,9.080057144165039
7856,20.0,9.132052421569824
7857,20.0,8.897936820983887
7858,20.0,9.118346214294434
7859,20.0,9.217557907104492
7860,20.0,9.053984642028809
7861,20.0,9.201436042785645
7862,20.0,9.204618453979492
7863,20.0,9.11257266998291
7864,20.0,9.140442848205566
7865,20.0,9.191834449768066
7866,20.0,8.957120895385742
7867,20.0,9.057945251464844
7868,20.0,9.0863618850708
7869,20.0,9.114494323730469
7870,20.0,9.094747543334961
7871,20.0,9.051399230957031
7872,20.0,9.032281875610352
7873,20.0,8.751565933227539
7874,20.0,9.021039009094238
7875,20.0,9.192619323730469
7876,20.0,9.053094863891602
7877,20.0,9.081561088562012
7878,20.0,9.014544486999512
7879,20.0,9.019596099853516
7880,20.0,8.905600547790527
7881,20.0,9.078335762023926
7882,20.0,9.130348205566406
7883,20.0,9.062843322753906
7884,20.0,8.996013641357422
7885,20.0,8.953652381896973
7886,20.0,8.887914657592773
7887,20.0,9.10842514038086
7888,20.0,8.826948165893555
7889,20.0,8.929071426391602
7890,20.0,8.934977531433105
7891,20.0,9.036023139953613
7892,20.0,8.969461441040039
7893,20.0,8.879766464233398
7894,20.0,9.124159812927246
7895,20.0,8.93772029876709
7896,20.0,9.014937400817871
7897,20.0,9.162779808044434
7898,20.0,8.928357124328613
7899,20.0,9.005667686462402
7900,20.0,9.082204818725586
7919,20.0,9.140684127807617
7920,20.0,9.140684127807617
7921,20.0,9.02547836303711
7922,20.0,9.125616073608398
7923,20.0,9.058159828186035
7924,20.0,9.181772232055664
7925,20.0,9.3279447555542
7926,20.0,9.210867881774902
7927,20.0,9.118759155273438
7928,20.0,9.360759735107422
7929,20.0,9.2909517288208
7930,20.0,9.24563980102539
7931,20.0,9.295978546142578
7932,20.0,9.298215866088867
7933,20.0,9.300430297851562
7934,20.0,9.064631462097168
7935,20.0,9.307175636291504
7936,20.0,9.166504859924316
7937,20.0,9.193835258483887
7938,20.0,9.316089630126953
7939,20.0,9.437121391296387
7940,20.0,9.176156997680664
7941,20.0,9.298587799072266
7942,20.0,9.039008140563965
7943,20.0,9.305604934692383
7944,20.0,9.260148048400879
7945,20.0,9.19134521484375
7946,20.0,9.147029876708984
7947,20.0,8.984163284301758
7948,20.0,8.989519119262695
7949,20.0,8.989519119262695
7950,20.0,9.185213088989258
7951,20.0,9.117159843444824
7952,20.0,9.073586463928223
7953,20.0,9.078048706054688
7954,20.0,9.201460838317871
7955,20.0,9.201460838317871
7956,20.0,9.228443145751953
7957,20.0,9.231354713439941
7958,20.0,9.13904094696045
7959,20.0,9.190445899963379
7960,20.0,9.217535972595215
7961,20.0,9.03016471862793
7962,20.0,9.225452423095703
7963,20.0,9.10940170288086
7964,20.0,9.089704513549805
7965,20.0,9.117802619934082
7966,20.0,9.098023414611816
7967,20.0,8.983243942260742
7968,20.0,9.226598739624023
7969,20.0,9.324726104736328
7970,20.0,9.041085243225098
7971,20.0,9.141067504882812
7972,20.0,9.192452430725098
7973,20.0,8.957732200622559
7974,20.0,8.987151145935059
7975,20.0,9.016276359558105
7976,20.0,9.068907737731934
7977,20.0,9.073416709899902
7978,20.0,8.911285400390625
7979,20.0,8.798371315002441
7980,20.0,9.01977825164795
7981,20.0,8.977178573608398
7982,20.0,8.83980941772461
7983,20.0,8.799009323120117
7984,20.0,8.782416343688965
7985,20.0,8.837390899658203
7986,20.0,8.820413589477539
7987,20.0,8.970200538635254
7988,20.0,8.904297828674316
7989,20.0,8.886653900146484
7990,20.0,8.869184494018555
7991,20.0,8.780492782592773
7992,20.0,8.811684608459473
7993,20.0,8.913961410522461
7994,20.0,8.705824851989746
7995,20.0,8.832962036132812
7996,20.0,8.887426376342773
7997,20.0,8.917549133300781
7998,20.0,8.97116756439209
7999,20.0,8.833856582641602
8000,20.0,9.126307487487793
8001,20.0,8.939846992492676
8002,20.0,8.96944522857666
8003,20.0,9.046345710754395
8004,20.0,8.95588207244873
8005,20.0,8.866323471069336
8006,20.0,8.920454025268555
8007,20.0,9.069243431091309
8008,20.0,9.002349853515625
8009,20.0,8.840929985046387
8010,20.0,9.061911582946777
8011,20.0,9.137887001037598
8012,20.0,8.998908042907715
8013,20.0,9.099312782287598
8014,20.0,9.12731647491455
8015,20.0,8.988443374633789
8016,20.0,9.08895206451416
8017,20.0,9.164657592773438
8018,20.0,9.001614570617676
8037,20.0,8.943470001220703
8038,20.0,8.943470001220703
8039,20.0,8.949231147766113
8040,20.0,9.002534866333008
8041,20.0,9.126702308654785
8042,20.0,8.987837791442871
8043,20.0,9.016956329345703
8044,20.0,8.998183250427246
8045,20.0,8.955799102783203
8046,20.0,8.961437225341797
8047,20.0,9.01462173461914
8048,20.0,9.019671440124512
8049,20.0,8.977072715759277
8050,20.0,8.958699226379395
8051,20.0,8.892912864685059
8052,20.0,9.018176078796387
8053,20.0,8.975592613220215
8054,20.0,9.004833221435547
8055,20.0,9.081379890441895
8056,20.0,9.014362335205078
8057,20.0,9.019416809082031
8058,20.0,9.000621795654297
8059,20.0,8.934412002563477
8060,20.0,8.964064598083496
8061,20.0,8.969621658325195
8062,20.0,8.856124877929688
8063,20.0,8.791364669799805
8064,20.0,8.965241432189941
8065,20.0,8.89939022064209
8066,20.0,9.02458667755127
8067,20.0,8.934340476989746
8068,20.0,8.940195083618164
8069,20.0,8.707999229431152
8070,20.0,9.073101043701172
8071,20.0,8.934772491455078
8072,20.0,9.059619903564453
8073,20.0,9.064216613769531
8074,20.0,9.116373062133789
8075,20.0,8.930011749267578
8076,20.0,8.930011749267578
8077,20.0,9.031105041503906
8078,20.0,9.202587127685547
8079,20.0,9.277155876159668
8080,20.0,9.1843843460083
8081,20.0,8.283365249633789
8082,20.0,9.223896980285645
8083,20.0,9.223896980285645
8084,40.0,9.441049575805664
8085,40.0,9.418038368225098
8086,40.0,9.300057411193848
8087,40.0,9.254656791687012
8088,40.0,9.281105041503906
8089,40.0,9.283492088317871
8090,40.0,9.357250213623047
8091,40.0,9.358875274658203
8092,40.0,9.33668327331543
8093,40.0,9.243316650390625
8094,40.0,9.365078926086426
8095,40.0,9.533218383789062
8096,40.0,9.295092582702637
8097,40.0,9.368736267089844
8098,40.0,9.34644603729248
8099,40.0,9.252982139587402
8100,40.0,9.350846290588379
8101,40.0,9.37633228302002
8102,40.0,9.496761322021484
8103,40.0,9.401793479919434
8104,40.0,9.307775497436523
8105,40.0,9.35749340057373
8106,40.0,9.430513381958008
8107,40.0,9.33620834350586
8108,40.0,9.36184310913086
8109,40.0,9.292023658752441
8110,40.0,9.24670124053955
8111,40.0,9.416024208068848
8112,40.0,9.202869415283203
8113,40.0,9.348832130432129
8114,40.0,9.588533401489258
8115,40.0,9.39745044708252
8116,40.0,9.398674011230469
8117,40.0,9.3046875
8118,40.0,9.306836128234863
8119,40.0,9.380362510681152
8120,40.0,9.405555725097656
8121,40.0,9.454296112060547
8122,40.0,9.383552551269531
8123,40.0,9.408711433410645
8124,40.0,9.409820556640625
8125,40.0,9.458520889282227
8126,40.0,9.554327011108398
8127,40.0,9.672979354858398
8128,40.0,9.671445846557617
8129,40.0,9.669929504394531
8130,40.0,9.668426513671875
8131,40.0,9.571742057800293
8132,40.0,9.761613845825195
8133,40.0,9.687798500061035
8134,40.0,9.662317276000977
8135,40.0,9.898883819580078
8136,40.0,9.9426908493042
8155,40.0,11.251543045043945
8156,40.0,11.251543045043945
8157,40.0,11.448413848876953
8158,40.0,11.357733726501465
8159,40.0,11.648738861083984
8160,40.0,11.532251358032227
8161,40.0,11.631124496459961
8162,40.0,11.610013961791992
8163,40.0,11.636707305908203
8164,40.0,11.829730987548828
8165,40.0,11.854227066040039
8166,40.0,11.75948429107666
8167,40.0,11.975079536437988
8168,40.0,11.998122215270996
8169,40.0,12.068537712097168
8170,40.0,12.043047904968262
8171,40.0,12.017813682556152
8172,40.0,12.1832275390625
